Id,x,y,size,showlabel,key,label
Signalling,3808.6604,-892.367676,6.651687,false,Signalling,Signalling
codons,3661.342529,-1232.14563,6.651687,false,codons,codons
SM,908.114075,-3810.357666,6.64994,false,SM,SM
Pixel-based,1185.769897,-3754.9729,6.64994,false,Pixel-based,Pixel-based
Plant_Science,1507.428101,-3407.501709,6.64994,true,Plant Science,Plant Science
Soil_Science,1105.390991,-3823.106201,6.64994,true,Soil Science,Soil Science
IR,2544.60083,726.713745,6.647642,false,IR,IR
wavefields,397.358826,-2624.908203,6.647642,false,wavefields,wavefields
inserts,2502.151123,649.635498,6.647642,false,inserts,inserts
Coal,554.480408,-2533.373535,6.647642,false,Coal,Coal
alterations,1994.810425,-1583.012451,6.647642,false,alterations,alterations
Magnetic,2224.036865,1399.527832,6.643931,false,Magnetic,Magnetic
Amyloid,2050.059082,1861.719238,6.643931,false,Amyloid,Amyloid
transistors,-283.332458,1062.931885,6.643931,false,transistors,transistors
Sensory,1709.712769,1922.428833,6.643931,false,Sensory,Sensory
Hz,1850.019653,1985.978394,6.643931,false,Hz,Hz
sounds,-160.416397,2215.643066,6.643931,false,sounds,sounds
electrode,1784.132202,1944.642822,6.643931,false,electrode,electrode
cords,2157.678711,941.201599,6.639865,false,cords,cords
fall,1752.15625,1079.263306,6.639865,false,fall,fall
Reinforcement_learning,-2641.15918,-515.963806,6.618778,false,Reinforcement learning,Reinforcement learning
Unmanned_aerial_vehicle_,-424.802032,-1887.760498,6.618778,false,Unmanned aerial vehicle,Unmanned aerial vehicle
Markov_decision_process,-2666.506348,-501.873322,6.618778,false,Markov decision process,Markov decision process
uncertainties,-2215.151367,-742.393494,6.618778,false,uncertainties,uncertainties
Time-Invariant,-2308.125732,-733.622314,6.618778,false,Time-Invariant,Time-Invariant
topologies,-2657.116211,-260.97525,6.618778,false,topologies,topologies
Accelerating,-3772.67041,2038.234619,6.611843,false,Accelerating,Accelerating
Embedded_systems,-3680.664307,1798.924805,6.611843,false,Embedded systems,Embedded systems
Sleep,2943.67627,1238.692871,6.607246,false,Sleep,Sleep
transplants,3442.612549,272.288818,6.607246,false,transplants,transplants
Wavelet_transform,-3006.321289,989.215027,6.607246,false,Wavelet transform,Wavelet transform
Fused,-2828.487793,965.965759,6.607246,false,Fused,Fused
skips,-3373.091553,839.303101,6.607246,false,skips,skips
malware,-3286.630371,1364.308105,6.607246,false,malware,malware
disclosure,-3470.734619,1165.590576,6.607246,false,disclosure,disclosure
lifestyle,3228.408691,510.994965,6.607246,false,lifestyle,lifestyle
HRV,3164.137451,1512.975464,6.607246,false,HRV,HRV
transforms,-3230.023438,1097.095825,6.607246,false,transforms,transforms
Flow,-761.364624,-1916.59021,6.607246,false,Flow,Flow
subdomains,-994.683594,-1678.984741,6.607246,false,subdomains,subdomains
Placebo,3254.057861,803.345947,6.607246,false,Placebo,Placebo
Interventional,3019.655029,1013.886719,6.607246,false,Interventional,Interventional
Outsourcing,-3518.811523,1212.800171,6.607246,false,Outsourcing,Outsourcing
bubble,-664.675598,-1908.295288,6.607246,false,bubble,bubble
Helmholtz,-1038.13855,-1677.740234,6.607246,false,Helmholtz,Helmholtz
ducts,-627.085754,-1913.450806,6.607246,false,ducts,ducts
limitations/implications,-1693.096069,1904.517578,6.603977,false,limitations/implications,limitations/implications
drill,370.246857,-2037.068848,6.603977,false,drill,drill
Listed,-1807.177612,1929.874756,6.603977,false,Listed,Listed
Graded,71.00087,-1452.075073,6.603977,false,Graded,Graded
innovations,-1745.265869,1946.040405,6.603977,false,innovations,innovations
out-of-sample,-1771.529053,1814.192749,6.603977,false,out-of-sample,out-of-sample
Lamb,69.228691,-1507.97522,6.603977,false,Lamb,Lamb
asphaltene,200.628799,-1475.73999,6.603977,false,asphaltene,asphaltene
Pay,-1851.401367,1830.055908,6.603977,false,Pay,Pay
cracks,182.955765,-1486.564331,6.603977,false,cracks,cracks
governments,-1553.599487,1937.986084,6.603977,false,governments,governments
deflections,101.391914,-1487.103638,6.603977,false,deflections,deflections
Oversampling,-469.700378,2879.433838,6.600524,false,Oversampling,Oversampling
handwritten,-840.808838,2904.703369,6.600524,false,handwritten,handwritten
minds,-839.78717,2649.087158,6.600524,false,minds,minds
skills,-1339.099121,2971.831055,6.600524,false,skills,skills
Autonomy,-1035.35022,2604.362061,6.600524,false,Autonomy,Autonomy
3D_reconstruction,-496.506073,-150.715576,6.598115,false,3D reconstruction,3D reconstruction
Maneuvering,-1070.658691,-310.593201,6.598115,false,Maneuvering,Maneuvering
RGB-D,-541.483765,-72.499466,6.598115,false,RGB-D,RGB-D
Foreground,-318.496521,98.02816,6.598115,false,Foreground,Foreground
leaves,1459.50708,-3416.768311,6.596876,false,leaves,leaves
Eddy,934.146423,-3894.769531,6.596876,false,Eddy,Eddy
tomatoes,1477.390503,-3385.564941,6.596876,false,tomatoes,tomatoes
soluble,1514.231689,-3214.192627,6.596876,false,soluble,soluble
circulations,919.514221,-3904.900879,6.596876,false,circulations,circulations
glacier,1114.9646,-3998.442383,6.596876,false,glacier,glacier
Reweighted,1321.890991,-2977.215088,6.596876,false,Reweighted,Reweighted
Quality_of_service,-4075.160156,167.125687,6.596338,false,Quality of service,Quality of service
Harvesting,-4274.438477,-202.504868,6.596338,false,Harvesting,Harvesting
Queues,-3890.742188,254.423111,6.596338,false,Queues,Queues
payoff,-3310.98291,491.549927,6.596338,false,payoff,payoff
On-demand,-4093.876709,244.44548,6.596338,false,On-demand,On-demand
Wireless_mesh_networks,-4030.776123,223.896957,6.596338,false,Wireless mesh networks,Wireless mesh networks
destinations,-3943.619629,308.253082,6.596338,false,destinations,destinations
Resistant,3523.87207,-1162.280884,6.593892,false,Resistant,Resistant
laboratories,3597.467285,-912.532288,6.593892,false,laboratories,laboratories
Syphilis,3589.196533,-853.79126,6.593892,false,Syphilis,Syphilis
PPI,3844.958008,-799.397949,6.589387,false,PPI,PPI
liver,3561.766602,-76.550537,6.589387,false,liver,liver
Colonoscopy,3647.448975,-99.84082,6.589387,false,Colonoscopy,Colonoscopy
polyps,3667.41626,-90.920967,6.589387,false,polyps,polyps
Nuclei,3840.55542,-79.387421,6.589387,false,Nuclei,Nuclei
PMUs,-2354.405029,-1036.675537,6.584569,false,PMUs,PMUs
Tuned,-2255.956055,-1218.728516,6.584569,false,Tuned,Tuned
turbine,-1876.634766,-1454.675781,6.584569,false,turbine,turbine
MLP,-182.523315,1662.634277,6.584569,false,MLP,MLP
Neuro-fuzzy,-951.022522,2168.728027,6.584569,false,Neuro-fuzzy,Neuro-fuzzy
Density-based,-2961.556396,2285.749268,6.584569,false,Density-based,Density-based
Compensating,-2361.900391,-1313.795288,6.584569,false,Compensating,Compensating
Hierarchical_clustering,-2938.639893,2306.859863,6.584569,false,Hierarchical clustering,Hierarchical clustering
Electrochemical,-1626.456909,-848.624634,6.584569,false,Electrochemical,Electrochemical
Doubly,-2226.2229,-1449.684448,6.584569,false,Doubly,Doubly
PEVs,-1765.848633,-811.086609,6.584569,false,PEVs,PEVs
Possibilistic,-1038.229736,2280.80249,6.584569,false,Possibilistic,Possibilistic
Hydro,-2233.782715,-1197.88562,6.584569,false,Hydro,Hydro
DI,-1885.557861,2713.401611,6.584569,false,DI,DI
Monte,2021.570557,340.316589,6.565527,false,Monte,Monte
plane,2237.931641,352.161377,6.565527,false,plane,plane
Hausdorff,2157.237061,573.928711,6.565527,false,Hausdorff,Hausdorff
artifacts,2488.703125,691.221252,6.565527,false,artifacts,artifacts
streaks,2481.791016,707.27771,6.565527,false,streaks,streaks
Fetal,3522.911377,546.543152,6.55801,false,Fetal,Fetal
ICC,2748.573975,1263.906616,6.55801,false,ICC,ICC
Tertiary,3396.823242,882.977661,6.55801,false,Tertiary,Tertiary
Anatomy,1950.080322,1829.861694,6.55801,true,Anatomy,Anatomy
dysfunctions,3158.314209,1381.844116,6.55801,false,dysfunctions,dysfunctions
Sarcopenia,3136.611816,709.568054,6.55801,false,Sarcopenia,Sarcopenia
Hematology,3524.165771,182.212921,6.55801,true,Hematology,Hematology
obstructions,3174.363037,947.856018,6.55801,false,obstructions,obstructions
Sexual,2377.864746,1813.108887,6.55801,false,Sexual,Sexual
Quantum,10.845924,-1640.705444,6.553394,false,Quantum,Quantum
solute,1270.695679,-1954.796265,6.553394,false,solute,solute
volatile,2249.692383,-1791.700562,6.553394,false,volatile,volatile
Coarse-grained,2139.921143,-1715.329468,6.553394,false,Coarse-grained,Coarse-grained
Removal,780.893616,-2148.385742,6.553394,false,Removal,Removal
hydrogels,836.389954,-1996.405762,6.553394,false,hydrogels,hydrogels
Tooth,1983.367798,734.554749,6.549767,false,Tooth,Tooth
Sensor-based,1668.994995,1067.267578,6.549767,false,Sensor-based,Sensor-based
Mobile_robot,-446.112457,26.119678,6.549767,false,Mobile robot,Mobile robot
hands,1663.486572,1133.736816,6.549767,false,hands,hands
Autonomous_vehicles,-1112.595703,-164.005646,6.549767,false,Autonomous vehicles,Autonomous vehicles
RRT,-393.830719,17.728411,6.549767,false,RRT,RRT
swings,1767.845703,1060.023071,6.549767,false,swings,swings
Triaxial,406.734833,-235.569336,6.549767,false,Triaxial,Triaxial
human-machine,1658.976318,1154.968628,6.549767,false,human-machine,human-machine
SAR,614.982605,-3524.773438,6.543373,false,SAR,SAR
underestimations,887.264709,-3925.780518,6.543373,false,underestimations,underestimations
gauge,942.726562,-3996.283691,6.543373,false,gauge,gauge
SPA,1506.180786,-3193.203857,6.543373,false,SPA,SPA
launched,891.342285,-3672.901367,6.543373,false,launched,launched
X-band,649.631409,-3579.257568,6.543373,false,X-band,X-band
airborne,751.110962,-3601.405762,6.543373,false,airborne,airborne
backscatter,771.918335,-3744.165283,6.543373,false,backscatter,backscatter
Kappa,1240.744019,-3715.701172,6.543373,false,Kappa,Kappa
grass,1283.609985,-3735.855225,6.543373,false,grass,grass
POC,974.697083,-3683.481445,6.543373,false,POC,POC
Europe,1044.893066,-3859.175293,6.543373,false,Europe,Europe
MSI,1105.811768,-3681.909424,6.543373,false,MSI,MSI
Bee,-1559.814453,941.684082,6.536791,false,Bee,Bee
Artificial_bee_colony_algorithm,-1553.790771,973.022156,6.536791,false,Artificial bee colony algorithm,Artificial bee colony algorithm
Delaunay,-1657.388062,567.169739,6.536791,false,Delaunay,Delaunay
Ant_colony_algorithm,-1841.803101,1085.078003,6.536791,false,Ant colony algorithm,Ant colony algorithm
Shortest_path,-1781.433838,889.069763,6.536791,false,Shortest path,Shortest path
Denoted,-2525.197021,2693.294189,6.536791,false,Denoted,Denoted
Computational_geometry,-1689.837158,597.570984,6.536791,false,Computational geometry,Computational geometry
Honey,-1574.558472,934.258362,6.536791,false,Honey,Honey
Meta-heuristic_algorithms,-1505.39563,912.812744,6.536791,false,Meta-heuristic algorithms,Meta-heuristic algorithms
denotes,-2564.858643,2739.019531,6.536791,false,denotes,denotes
tractable,-2537.647217,2755.924316,6.536791,false,tractable,tractable
Lion,-1471.888306,895.648621,6.536791,false,Lion,Lion
dwell,-1850.795654,552.277344,6.536791,false,dwell,dwell
Submodular,-2518.719727,2275.712402,6.536791,false,Submodular,Submodular
tournaments,-2498.000244,2616.642334,6.536791,false,tournaments,tournaments
_methods,-367.383026,-2355.960693,6.534102,false,methods,methods
Printed,-954.723022,-1070.399658,6.534102,false,Printed,Printed
Constraining,124.114708,-718.782043,6.534102,false,Constraining,Constraining
Polarization,381.630188,-3301.085449,6.534102,false,Polarization,Polarization
Deposition,-897.935913,-1096.837769,6.534102,false,Deposition,Deposition
Metrology,243.398438,-2476.595215,6.534102,false,Metrology,Metrology
flare,217.746918,-814.968079,6.534102,false,flare,flare
Scattering,328.127136,-3184.991211,6.534102,false,Scattering,Scattering
VA,2596.237305,1061.700684,6.534102,false,VA,VA
Epidemiological,3480.990479,-1021.683289,6.53305,false,Epidemiological,Epidemiological
breakpoints,3733.691895,-1352.650024,6.53305,false,breakpoints,breakpoints
culture,3548.480469,-1134.655884,6.53305,false,culture,culture
Case-control,3723.109131,-1406.664185,6.53305,false,Case-control,Case-control
hubs,3877.876465,-713.692017,6.526477,false,hubs,hubs
Sentinel,3684.874512,-168.806595,6.526477,false,Sentinel,Sentinel
suspicions,3628.091064,325.090271,6.526477,false,suspicions,suspicions
cell,3787.631836,-463.50531,6.526477,false,cell,cell
bioinformatics,3904.037354,-829.778625,6.526477,false,bioinformatics,bioinformatics
Swarm,-1973.261353,1406.498535,6.519448,false,Swarm,Swarm
Consolidation,-4150.739746,231.958389,6.519448,false,Consolidation,Consolidation
Adaptive_filter,-3549.111816,-286.778137,6.519448,false,Adaptive filter,Adaptive filter
Cloud_computing,-4153.914062,248.830399,6.519448,false,Cloud computing,Cloud computing
nodes,-4003.875732,312.024445,6.519448,false,nodes,nodes
Equilibrium,-3272.811035,459.907288,6.519448,false,Equilibrium,Equilibrium
Broadcasting,-3984.343506,247.375809,6.519448,false,Broadcasting,Broadcasting
hope,-3969.451416,292.881683,6.519448,false,hope,hope
cooperative,-4055.423584,-15.215671,6.519448,false,cooperative,cooperative
analogs,-4111.528809,-146.920868,6.519448,false,analogs,analogs
Multi-objective_genetic_algorithm,-1082.27478,1287.800415,6.519448,false,Multi-objective genetic algorithm,Multi-objective genetic algorithm
Multicast,-4052.748047,200.507797,6.519448,false,Multicast,Multicast
EN,-1216.19458,-655.824341,6.508387,false,EN,EN
Un,-1206.980713,-669.228149,6.508387,false,Un,Un
compress,-3397.331787,883.762756,6.508387,false,compress,compress
Fusion,-2766.084717,943.507568,6.508387,false,Fusion,Fusion
Lossy,-3369.313232,893.808228,6.508387,false,Lossy,Lossy
Renal,3427.296631,506.692841,6.508387,false,Renal,Renal
donors,3557.582764,-591.207947,6.508387,false,donors,donors
DE,-1230.519409,-684.682434,6.508387,false,DE,DE
prescriptions,3242.077148,848.811401,6.508387,false,prescriptions,prescriptions
EF,3152.280273,1398.426758,6.508387,false,EF,EF
Protection,-3436.427979,1157.798584,6.508387,false,Protection,Protection
Thermal,-572.772095,-1972.442505,6.508387,false,Thermal,Thermal
equations,-948.857666,-1785.115723,6.508387,false,equations,equations
permutations,-3442.086182,1321.403198,6.508387,false,permutations,permutations
Suspected,3443.673096,789.357117,6.508387,false,Suspected,Suspected
Jacobi,-1180.497559,-1499.751221,6.508387,false,Jacobi,Jacobi
consultations,3432.422119,1027.869873,6.508387,false,consultations,consultations
High-fidelity,-748.739807,-1799.498901,6.508387,false,High-fidelity,High-fidelity
propeller,-723.373108,-1842.676636,6.508387,false,propeller,propeller
NMF,-1777.029541,72.14473,6.502405,false,NMF,NMF
SR,-2123.845215,451.465698,6.502405,false,SR,SR
splits,-2326.031982,194.466599,6.502405,false,splits,splits
Factorization,-1791.357056,80.905617,6.502405,false,Factorization,Factorization
Uniformly,-2355.782471,165.536682,6.502405,false,Uniformly,Uniformly
Matrix,-1792.544434,63.489151,6.502405,false,Matrix,Matrix
Jacobian,-1774.340088,-113.008797,6.502405,false,Jacobian,Jacobian
Phasor,-2357.348877,-1019.817627,6.500717,false,Phasor,Phasor
Wind_turbine,-1992.10376,-1397.473877,6.500717,false,Wind turbine,Wind turbine
Fed,-2264.875488,-1476.052002,6.500717,false,Fed,Fed
Lithium,-1645.800171,-852.283508,6.500717,false,Lithium,Lithium
bucket,-2187.347168,-1403.809326,6.500717,false,bucket,bucket
Heating,-935.229675,-1544.397217,6.500717,false,Heating,Heating
Rear,-1609.714722,-671.26416,6.500717,false,Rear,Rear
Finite-element,-1682.74939,-1644.69873,6.500717,false,Finite-element,Finite-element
MG,-1979.960449,-1117.083252,6.500717,false,MG,MG
Permitted,-1708.356323,2660.571289,6.496089,false,Permitted,Permitted
comply,-1691.991333,2663.180908,6.496089,false,comply,comply
HTTP,-1743.927124,2703.596436,6.496089,false,HTTP,HTTP
competence,-1351.614258,2941.151367,6.496089,false,competence,competence
OSNs,-1146.105835,2767.746826,6.496089,false,OSNs,OSNs
SYNTAX,-968.493896,2964.504883,6.496089,false,SYNTAX,SYNTAX
reforms,-1346.752441,2957.007324,6.496089,false,reforms,reforms
F-score,-939.581421,2978.307617,6.496089,false,F-score,F-score
PubMed,-1353.442993,2833.1521,6.496089,false,PubMed,PubMed
Domain-specific,-1013.49469,2963.486572,6.496089,false,Domain-specific,Domain-specific
Serial,-3781.57666,1985.766235,6.492797,false,Serial,Serial
desktops,-3746.22998,2023.406494,6.492797,false,desktops,desktops
Synthetic_aperture_radar_,610.763611,-3506.895508,6.489411,false,Synthetic aperture radar,Synthetic aperture radar
aperture,596.130005,-3517.958008,6.489411,false,aperture,aperture
Interferometric,580.989502,-3449.897949,6.489411,false,Interferometric,Interferometric
Polarimetric,634.304565,-3553.85498,6.489411,false,Polarimetric,Polarimetric
DEM,1115.436035,-4041.559814,6.489411,false,DEM,DEM
spectrometer,1466.961426,-3158.388672,6.489411,false,spectrometer,spectrometer
RMSE,1160.479126,-3711.767822,6.489411,false,RMSE,RMSE
TN,1089.872559,-3647.446777,6.489411,false,TN,TN
pests,1446.677368,-3463.955322,6.489411,false,pests,pests
bands,1093.641479,-3667.236084,6.489411,false,bands,bands
soundings,779.875061,-3691.403564,6.489411,false,soundings,soundings
Carlo,2029.685547,325.223358,6.482337,false,Carlo,Carlo
Planning,1298.710083,264.423157,6.482337,false,Planning,Planning
High-energy,2036.625488,173.496857,6.482337,false,High-energy,High-energy
subjective,2555.053955,763.719543,6.482337,false,subjective,subjective
IQ,2512.859131,734.735474,6.482337,false,IQ,IQ
MM,2234.402588,444.76297,6.482337,false,MM,MM
Frequent,-1262.86731,2279.615234,6.47675,false,Frequent,Frequent
_Coatings_and_Films,218.855392,-1817.159302,6.47675,false,Coatings and Films,Coatings and Films
chains,-1976.854004,1829.93457,6.47675,false,chains,chains
